iter	Logloss
340	0.0001553799336
341	0.0001553799336
342	0.0001553799336
343	0.0001553799336
344	0.0001553799336
345	0.0001553799336
346	0.0001553799336
347	0.0001553799336
348	0.0001553799336
349	0.0001553799336
350	0.0001553799336
351	0.0001553799336
352	0.0001553799336
353	0.0001553799336
354	0.0001553799336
355	0.0001553799336
356	0.0001553799336
357	0.0001553799336
358	0.0001553799336
359	0.0001553799336
360	0.0001553799336
361	0.0001553799336
362	0.0001553799336
363	0.0001553799336
364	0.0001553799336
365	0.0001553799336
366	0.0001553799336
367	0.0001553799336
368	0.0001553799336
369	0.0001553799336
370	0.0001553799336
371	0.0001553799336
372	0.0001553799336
373	0.0001553799336
374	0.0001553799336
375	0.0001553799336
376	0.0001553799336
377	0.0001553799336
378	0.0001553799336
379	0.0001553799336
380	0.0001553799336
381	0.0001553799336
382	0.0001553799336
383	0.0001553799336
384	0.0001553799336
385	0.0001553799336
386	0.0001553799336
387	0.0001553799336
388	0.0001553799336
389	0.0001553799336
390	0.0001553799336
391	0.0001553799336
392	0.0001553799336
393	0.0001553799336
394	0.0001553799336
395	0.0001553799336
396	0.0001553799336
397	0.0001553799336
398	0.0001553799336
399	0.0001553799336
400	0.0001553799336
401	0.0001553799336
402	0.0001553799336
403	0.0001553799336
404	0.0001553799336
405	0.0001553799336
406	0.0001553799336
407	0.0001553799336
408	0.0001553799336
409	0.0001553799336
410	0.0001553799336
411	0.0001553799336
412	0.0001553799336
413	0.0001553799336
414	0.0001553799336
415	0.0001553799336
416	0.0001553799336
417	0.0001553799336
418	0.0001553799336
419	0.0001553799336
420	0.0001553799336
421	0.0001553799336
422	0.0001553799336
423	0.0001553799336
424	0.0001553799336
425	0.0001553799336
426	0.0001553799336
427	0.0001553799336
428	0.0001553799336
429	0.0001553799336
430	0.0001553799336
431	0.0001553799336
432	0.0001553799336
433	0.0001553799336
434	0.0001553799336
435	0.0001553799336
436	0.0001553799336
437	0.0001553799336
438	0.0001553799336
439	0.0001553799336
440	0.0001553799336
441	0.0001553799336
442	0.0001553799336
443	0.0001553799336
444	0.0001553799336
445	0.0001553799336
446	0.0001553799336
447	0.0001553799336
448	0.0001553799336
449	0.0001553799336
450	0.0001553799336
451	0.0001553799336
452	0.0001553799336
453	0.0001553799336
454	0.0001553799336
455	0.0001553799336
456	0.0001553799336
457	0.0001553799336
458	0.0001553799336
459	0.0001553799336
460	0.0001553799336
461	0.0001553799336
462	0.0001553799336
463	0.0001553799336
464	0.0001553799336
465	0.0001553799336
466	0.0001553799336
467	0.0001553799336
468	0.0001553799336
469	0.0001553799336
470	0.0001553799336
471	0.0001553799336
472	0.0001553799336
473	0.0001553799336
474	0.0001553799336
475	0.0001553799336
476	0.0001553799336
477	0.0001553799336
478	0.0001553799336
479	0.0001553799336
480	0.0001553799336
481	0.0001553799336
482	0.0001553799336
483	0.0001553799336
484	0.0001553799336
485	0.0001553799336
486	0.0001553799336
487	0.0001553799336
488	0.0001553799336
489	0.0001553799336
490	0.0001553799336
491	0.0001553799336
492	0.0001553799336
493	0.0001553799336
494	0.0001553799336
495	0.0001553799336
496	0.0001553799336
497	0.0001553799336
498	0.0001553799336
499	0.0001553799336
500	0.0001553799336
501	0.0001553799336
502	0.0001553799336
503	0.0001553799336
504	0.0001553799336
505	0.0001553799336
506	0.0001553799336
507	0.0001553799336
508	0.0001553799336
509	0.0001553799336
510	0.0001553799336
511	0.0001553799336
512	0.0001553799336
513	0.0001553799336
514	0.0001553799336
515	0.0001553799336
516	0.0001553799336
517	0.0001553799336
518	0.0001553799336
519	0.0001553799336
520	0.0001553799336
521	0.0001553799336
522	0.0001553799336
523	0.0001553799336
524	0.0001553799336
525	0.0001553799336
526	0.0001553799336
527	0.0001553799336
528	0.0001553799336
529	0.0001553799336
530	0.0001553799336
531	0.0001553799336
532	0.0001553799336
533	0.0001553799336
534	0.0001553799336
535	0.0001553799336
536	0.0001553799336
537	0.0001553799336
538	0.0001553799336
539	0.0001553799336
540	0.0001553799336
541	0.0001553799336
542	0.0001553799336
543	0.0001553799336
544	0.0001553799336
545	0.0001553799336
546	0.0001553799336
547	0.0001553799336
548	0.0001553799336
549	0.0001553799336
550	0.0001553799336
551	0.0001553799336
552	0.0001553799336
553	0.0001553799336
554	0.0001553799336
555	0.0001553799336
556	0.0001553799336
557	0.0001553799336
558	0.0001553799336
559	0.0001553799336
560	0.0001553799336
561	0.0001553799336
562	0.0001553799336
563	0.0001553799336
564	0.0001553799336
565	0.0001553799336
566	0.0001553799336
567	0.0001553799336
568	0.0001553799336
569	0.0001553799336
570	0.0001553799336
571	0.0001553799336
572	0.0001553799336
573	0.0001553799336
574	0.0001553799336
575	0.0001553799336
576	0.0001553799336
577	0.0001553799336
578	0.0001553799336
579	0.0001553799336
580	0.0001553799336
581	0.0001553799336
582	0.0001553799336
583	0.0001553799336
584	0.0001553799336
585	0.0001553799336
586	0.0001553799336
587	0.0001553799336
588	0.0001553799336
589	0.0001553799336
590	0.0001553799336
591	0.0001553799336
592	0.0001553799336
593	0.0001553799336
594	0.0001553799336
595	0.0001553799336
596	0.0001553799336
597	0.0001553799336
598	0.0001553799336
599	0.0001553799336
600	0.0001553799336
601	0.0001553799336
602	0.0001553799336
603	0.0001553799336
604	0.0001553799336
605	0.0001553799336
606	0.0001553799336
607	0.0001553799336
608	0.0001553799336
609	0.0001553799336
610	0.0001553799336
611	0.0001553799336
612	0.0001553799336
613	0.0001553799336
614	0.0001553799336
615	0.0001553799336
616	0.0001553799336
617	0.0001553799336
618	0.0001553799336
619	0.0001553799336
620	0.0001553799336
621	0.0001553799336
622	0.0001553799336
623	0.0001553799336
624	0.0001553799336
625	0.0001553799336
626	0.0001553799336
627	0.0001553799336
628	0.0001553799336
629	0.0001553799336
630	0.0001553799336
631	0.0001553799336
632	0.0001553799336
633	0.0001553799336
634	0.0001553799336
635	0.0001553799336
636	0.0001553799336
637	0.0001553799336
638	0.0001553799336
639	0.0001553799336
640	0.0001553799336
641	0.0001553799336
642	0.0001553799336
643	0.0001553799336
644	0.0001553799336
645	0.0001553799336
646	0.0001553799336
647	0.0001553799336
648	0.0001553799336
649	0.0001553799336
650	0.0001553799336
651	0.0001553799336
652	0.0001553799336
653	0.0001553799336
654	0.0001553799336
655	0.0001553799336
656	0.0001553799336
657	0.0001553799336
658	0.0001553799336
659	0.0001553799336
660	0.0001553799336
661	0.0001553799336
662	0.0001553799336
663	0.0001553799336
664	0.0001553799336
665	0.0001553799336
666	0.0001553799336
667	0.0001553799336
668	0.0001553799336
669	0.0001553799336
670	0.0001553799336
671	0.0001553799336
672	0.0001553799336
673	0.0001553799336
674	0.0001553799336
675	0.0001553799336
676	0.0001553799336
677	0.0001553799336
678	0.0001553799336
679	0.0001553799336
680	0.0001553799336
681	0.0001553799336
682	0.0001553799336
683	0.0001553799336
684	0.0001553799336
685	0.0001553799336
686	0.0001553799336
687	0.0001553799336
688	0.0001553799336
689	0.0001553799336
690	0.0001553799336
691	0.0001553799336
692	0.0001553799336
693	0.0001553799336
694	0.0001553799336
695	0.0001553799336
696	0.0001553799336
697	0.0001553799336
698	0.0001553799336
699	0.0001553799336
700	0.0001553799336
701	0.0001553799336
702	0.0001553799336
703	0.0001553799336
704	0.0001553799336
705	0.0001553799336
706	0.0001553799336
707	0.0001553799336
708	0.0001553799336
709	0.0001553799336
710	0.0001553799336
711	0.0001553799336
712	0.0001553799336
713	0.0001553799336
714	0.0001553799336
715	0.0001553799336
716	0.0001553799336
717	0.0001553799336
718	0.0001553799336
719	0.0001553799336
720	0.0001553799336
721	0.0001553799336
722	0.0001553799336
723	0.0001553799336
724	0.0001553799336
725	0.0001553799336
726	0.0001553799336
727	0.0001553799336
728	0.0001553799336
729	0.0001553799336
730	0.0001553799336
731	0.0001553799336
732	0.0001553799336
733	0.0001553799336
734	0.0001553799336
735	0.0001553799336
736	0.0001553799336
737	0.0001553799336
738	0.0001553799336
739	0.0001553799336
740	0.0001553799336
741	0.0001553799336
742	0.0001553799336
743	0.0001553799336
744	0.0001553799336
745	0.0001553799336
746	0.0001553799336
747	0.0001553799336
748	0.0001553799336
749	0.0001553799336
750	0.0001553799336
751	0.0001553799336
752	0.0001553799336
753	0.0001553799336
754	0.0001553799336
755	0.0001553799336
756	0.0001553799336
757	0.0001553799336
758	0.0001553799336
759	0.0001553799336
760	0.0001553799336
761	0.0001553799336
762	0.0001553799336
763	0.0001553799336
764	0.0001553799336
765	0.0001553799336
766	0.0001553799336
767	0.0001553799336
768	0.0001553799336
769	0.0001553799336
770	0.0001553799336
771	0.0001553799336
772	0.0001553799336
773	0.0001553799336
774	0.0001553799336
775	0.0001553799336
776	0.0001553799336
777	0.0001553799336
778	0.0001553799336
779	0.0001553799336
780	0.0001553799336
781	0.0001553799336
782	0.0001553799336
783	0.0001553799336
784	0.0001553799336
785	0.0001553799336
786	0.0001553799336
787	0.0001553799336
788	0.0001553799336
789	0.0001553799336
790	0.0001553799336
791	0.0001553799336
792	0.0001553799336
793	0.0001553799336
794	0.0001553799336
795	0.0001553799336
796	0.0001553799336
797	0.0001553799336
798	0.0001553799336
799	0.0001553799336
